S.N,Date,Open,High,Low,Close,per_change,Qty,Turnover,EPS,PE
712.0,2022-02-01,875.00,883.00,865.00,870.00,-0.23,"58,118.00","5,07,07,160.60",41.43,20.9992758870384
713.0,2022-01-31,890.00,890.00,870.10,872.00,-1.25,"65,157.00","5,70,41,932.30",41.43,21.0475500844798
714.0,2022-01-30,876.70,888.00,872.00,883.00,2.72,"99,204.00","8,70,55,768.70",41.43,21.3130581704079
715.0,2022-01-27,861.00,869.90,856.00,859.60,-0.05,"56,260.00","4,83,63,360.90",41.43,20.7482500603427
716.0,2022-01-26,868.00,873.00,856.00,860.00,-0.81,"1,09,049.00","9,39,17,145.70",41.43,20.757904899831
717.0,2022-01-25,850.00,883.00,845.20,867.00,0.09,"2,27,148.00","19,68,74,184.10",41.43,20.9268645908762
718.0,2022-01-24,900.00,900.00,866.00,866.20,-4.08,"4,19,335.00","36,73,64,527.50",41.43,20.9075549118996
719.0,2022-01-23,935.00,935.30,899.00,903.00,-1.53,"1,91,997.00","17,52,63,196.50",41.43,21.7958001448226
720.0,2022-01-20,912.00,920.00,901.60,917.00,0.55,"1,16,652.00","10,64,04,141.50",41.43,22.1337195269129
721.0,2022-01-19,932.20,932.20,910.00,912.00,-0.22,"1,45,505.00","13,33,70,636.50",41.43,22.0130340333092
722.0,2022-01-18,900.00,927.00,899.00,914.00,1.78,"2,07,182.00","19,01,08,363.60",41.43,22.0613082307507
723.0,2022-01-17,918.00,918.00,893.00,898.00,-0.22,"1,11,345.00","10,00,31,851.40",41.43,21.6751146512189
724.0,2022-01-16,895.00,912.00,882.00,900.00,2.21,"1,37,916.00","12,38,08,949.30",41.43,21.7233888486604
725.0,2022-01-13,868.00,890.00,861.00,880.50,1.67,"94,487.00","8,31,19,715.40",39.65,22.2068095838588
726.0,2022-01-12,870.00,889.50,863.00,866.00,0.17,"1,70,915.00","14,91,27,990.50",39.65,21.8411097099622
727.0,2022-01-11,870.00,872.00,855.00,864.50,0.52,"83,864.00","7,25,45,031.10",39.65,21.8032786885246
728.0,2022-01-10,870.00,879.00,852.00,860.00,-0.82,"1,60,045.00","13,82,15,461.90",39.65,21.6897856242119
729.0,2022-01-09,854.70,871.00,850.00,867.10,3.47,"1,62,594.00","13,99,35,027.20",39.65,21.8688524590164
730.0,2022-01-06,782.00,839.00,782.00,838.00,5.41,"1,78,781.00","14,52,19,148.40",39.65,21.1349306431274
731.0,2022-01-05,819.90,819.90,792.00,795.00,-1.58,"78,208.00","6,25,36,250.30",39.65,20.0504413619168
732.0,2022-01-04,790.00,813.70,772.00,807.80,3.04,"79,587.00","6,31,93,949.70",39.65,20.3732660781841
733.0,2022-01-03,769.00,788.40,765.00,784.00,1.95,"78,276.00","6,10,74,703.90",39.65,19.7730138713745
734.0,2022-01-02,754.80,773.00,730.00,769.00,3.92,"73,533.00","5,59,02,252.30",39.65,19.3947036569987
735.0,2021-12-29,726.10,744.00,725.00,740.00,0.27,"77,201.00","5,68,17,535.00",39.65,18.6633039092055
736.0,2021-12-28,740.00,747.00,730.00,738.00,-0.81,"43,607.00","3,21,80,061.80",39.65,18.6128625472888
737.0,2021-12-27,770.00,774.00,744.00,744.00,-3.36,"65,018.00","4,90,19,615.40",39.65,18.7641866330391
738.0,2021-12-26,765.00,775.00,760.00,769.90,1.3,"70,760.00","5,42,69,788.70",39.65,19.4174022698613
739.0,2021-12-23,767.00,767.00,749.00,760.00,1.06,"53,583.00","4,05,22,914.00",39.65,19.1677175283733
740.0,2021-12-22,745.00,756.00,735.00,752.00,2.84,"54,868.00","4,11,21,360.30",39.65,18.9659520807062
741.0,2021-12-21,735.00,736.00,722.00,731.20,1.27,"30,657.00","2,23,26,546.50",39.65,18.4413619167718
742.0,2021-12-20,748.60,748.60,720.00,722.00,-1.63,"50,222.00","3,63,49,240.50",39.65,18.2093316519546
743.0,2021-12-16,736.50,736.50,721.00,734.00,0.27,"28,600.00","2,07,73,760.70",39.65,18.5119798234552
744.0,2021-12-15,754.00,767.00,725.00,732.00,-1.01,"69,145.00","5,08,00,581.50",39.65,18.4615384615385
745.0,2021-12-14,723.00,739.50,716.00,739.50,4.3,"18,561.00","1,35,00,800.40",39.65,18.6506935687264
746.0,2021-12-13,712.00,722.00,701.00,709.00,-2.21,"70,526.00","5,00,97,353.60",39.65,17.8814627994956
747.0,2021-12-12,748.00,748.00,722.00,725.00,-2.37,"53,496.00","3,89,70,096.60",39.65,18.2849936948298
748.0,2021-12-09,746.00,756.00,740.00,742.60,-0.85,"50,635.00","3,77,39,128.10",39.65,18.7288776796974
749.0,2021-12-08,760.00,760.00,742.00,749.00,-2.22,"45,768.00","3,42,33,274.40",39.65,18.890290037831
750.0,2021-12-07,790.00,795.20,765.00,766.00,-2.67,"48,358.00","3,75,32,023.90",39.65,19.3190416141236
751.0,2021-12-06,760.00,787.00,745.00,787.00,2.88,"68,582.00","5,23,60,864.20",39.65,19.8486759142497
752.0,2021-12-05,785.00,785.00,758.60,765.00,-2.92,"73,387.00","5,64,46,886.20",39.65,19.2938209331652
753.0,2021-12-02,805.00,805.00,780.00,788.00,-2.09,"1,14,952.00","9,07,38,112.70",39.65,19.8738965952081
754.0,2021-12-01,800.00,822.00,800.00,804.80,-0.64,"25,231.00","2,03,42,583.80",39.65,20.297604035309
755.0,2021-11-30,813.80,813.80,790.00,810.00,1.25,"94,516.00","7,53,87,304.70",39.65,20.4287515762926
756.0,2021-11-29,824.00,825.00,797.00,800.00,-2.08,"73,172.00","5,90,02,359.80",39.65,20.1765447667087
757.0,2021-11-28,835.00,835.00,813.00,817.00,-2.97,"66,398.00","5,43,48,808.40",39.65,20.6052963430013
758.0,2021-11-25,825.00,843.00,825.00,842.00,1.32,"81,644.00","6,84,55,000.10",39.65,21.2358133669609
759.0,2021-11-24,836.00,836.00,821.70,831.00,-0.6,"96,252.00","7,94,67,348.90",39.65,20.9583858764187
760.0,2021-11-23,850.00,856.00,825.00,836.00,-1.65,"64,274.00","5,33,72,258.00",39.65,21.0844892812106
761.0,2021-11-22,855.00,860.00,832.10,850.00,1.19,"38,185.00","3,23,33,813.50",39.65,21.437578814628
762.0,2021-11-21,870.00,870.00,836.00,840.00,-1.64,"51,751.00","4,34,75,291.10",39.65,21.1853720050441
763.0,2021-11-18,874.00,874.00,845.90,854.00,-2.4,"86,241.00","7,37,99,771.50",39.65,21.5384615384615
764.0,2021-11-17,880.00,897.00,862.00,875.00,0.57,"1,43,618.00","12,57,18,149.70",39.65,22.0680958385876
765.0,2021-11-16,825.00,870.00,820.00,870.00,5.47,"1,04,559.00","8,86,02,632.60",39.65,21.9419924337957
766.0,2021-11-15,817.00,833.00,817.00,824.90,-0.07,"46,501.00","3,83,79,665.70",39.65,20.8045397225725
767.0,2021-11-14,825.00,835.00,813.10,825.50,0.18,"40,711.00","3,36,13,694.60",39.65,20.8196721311475
768.0,2021-11-11,825.10,841.50,824.00,824.00,-1.79,"60,792.00","5,03,22,602.80",39.65,20.78184110971
769.0,2021-11-09,860.00,860.00,830.00,839.00,-1.99,"1,00,951.00","8,46,06,433.90",39.65,21.1601513240858
770.0,2021-11-08,860.00,880.00,856.00,856.00,-1.6,"53,173.00","4,60,62,799.00",39.65,21.5889029003783
771.0,2021-11-03,886.00,886.00,866.00,869.90,0.1,"62,379.00","5,42,81,106.60",39.65,21.9394703656999
772.0,2021-11-02,890.00,890.00,865.00,869.00,-0.57,"62,963.00","5,49,33,045.20",39.65,21.9167717528373
773.0,2021-11-01,910.00,910.00,870.00,874.00,-2.13,"1,33,727.00","11,87,20,635.40",39.65,22.0428751576293
774.0,2021-10-31,871.00,902.10,856.00,893.00,2.53,"2,22,689.00","19,70,09,125.60",39.65,22.5220680958386
775.0,2021-10-28,870.00,876.00,855.00,871.00,0.11,"1,99,592.00","17,23,54,595.50",39.65,21.9672131147541
776.0,2021-10-27,830.00,873.20,826.00,870.00,3.94,"2,30,090.00","19,61,52,010.90",39.65,21.9419924337957
777.0,2021-10-26,819.30,841.50,790.00,837.00,0.12,"2,99,356.00","24,55,15,360.90",39.65,21.109709962169
778.0,2021-10-25,832.00,841.00,820.00,836.00,0.72,"70,258.00","5,84,60,911.00",39.65,21.0844892812106
779.0,2021-10-24,800.00,835.00,799.00,830.00,2.72,"1,13,978.00","9,35,18,834.00",39.65,20.9331651954603
780.0,2021-10-21,795.00,809.80,794.10,808.00,0.75,"61,630.00","4,93,96,317.20",39.65,20.3783102143758
781.0,2021-10-20,806.00,821.00,795.00,802.00,1.39,"58,775.00","4,72,29,004.60",39.65,20.2269861286255
782.0,2021-10-19,818.00,819.00,785.00,791.00,-4.7,"1,10,546.00","8,81,83,538.70",39.65,19.9495586380832
783.0,2021-10-18,849.00,849.00,816.00,830.00,-2.24,"62,559.00","5,18,15,862.80",39.65,20.9331651954603
784.0,2021-10-17,845.00,850.00,830.50,849.00,1.07,"34,196.00","2,87,94,111.30",28.81,29.4689343977785
785.0,2021-10-11,850.00,850.00,833.50,840.00,-1.18,"40,240.00","3,37,09,578.60",28.81,29.15654286706
786.0,2021-10-10,873.00,873.00,845.20,850.00,-0.93,"55,797.00","4,76,29,038.70",28.81,29.5036445678584
787.0,2021-10-06,855.00,865.00,848.00,858.00,0.94,"54,341.00","4,65,70,040.50",28.81,29.781325928497
788.0,2021-10-05,850.00,854.90,842.00,850.00,0.0,"39,369.00","3,34,49,585.50",28.81,29.5036445678584
789.0,2021-10-04,849.10,858.00,833.00,850.00,0.11,"94,801.00","8,01,90,532.40",28.81,29.5036445678584
790.0,2021-10-03,850.10,860.00,844.00,849.10,-1.6,"88,933.00","7,55,41,858.00",28.81,29.4724054147865
791.0,2021-09-30,865.00,872.10,848.00,862.90,-0.24,"82,748.00","7,09,01,318.70",28.81,29.9514057618882
792.0,2021-09-29,872.10,872.10,845.00,865.00,0.7,"89,368.00","7,64,06,583.00",28.81,30.0242971190559
793.0,2021-09-28,865.00,880.00,851.00,859.00,-1.26,"1,69,341.00","14,54,71,114.60",28.81,29.8160360985769
794.0,2021-09-27,884.00,890.00,866.00,870.00,-1.58,"66,203.00","5,76,30,425.70",28.81,30.1978479694551
795.0,2021-09-26,920.00,920.00,882.00,884.00,-2.0,"93,082.00","8,29,35,286.80",28.81,30.6837903505727
796.0,2021-09-23,907.80,915.00,887.00,902.00,1.35,"2,18,766.00","19,65,39,332.00",28.81,31.3085734120097
797.0,2021-09-22,887.00,899.00,881.00,890.00,2.3,"72,519.00","6,44,85,530.50",28.81,30.8920513710517
798.0,2021-09-21,858.00,887.00,850.00,870.00,-0.58,"1,73,627.00","15,10,15,955.10",28.81,30.1978479694551
799.0,2021-09-20,897.10,897.10,875.00,875.10,-2.44,"1,71,670.00","15,10,67,766.30",28.81,30.3748698368622
800.0,2021-09-16,930.20,930.20,890.10,897.00,-1.64,"1,61,004.00","14,40,01,114.90",28.81,31.1350225616106
801.0,2021-09-15,920.00,924.00,903.00,912.00,-0.77,"96,697.00","8,80,62,455.20",28.81,31.6556751128081
802.0,2021-09-14,943.00,943.00,918.30,919.10,-0.85,"1,68,837.00","15,73,26,567.20",28.81,31.9021173203749
803.0,2021-09-13,923.00,955.00,907.00,927.00,2.32,"2,99,759.00","27,78,71,504.60",28.81,32.1763276640056
804.0,2021-09-12,900.00,907.00,880.20,906.00,1.68,"1,30,358.00","11,66,07,909.60",28.81,31.4474140923291
805.0,2021-09-09,900.00,901.00,885.00,891.00,-0.45,"93,559.00","8,35,09,331.10",28.81,30.9267615411316
806.0,2021-09-08,907.00,907.00,885.00,895.00,-1.32,"1,04,324.00","9,28,06,736.70",28.81,31.0656022214509
807.0,2021-09-07,939.00,939.00,895.00,907.00,-2.37,"97,523.00","8,84,39,398.20",28.81,31.4821242624089
808.0,2021-09-06,880.00,937.00,880.00,929.00,4.03,"2,18,544.00","19,81,34,536.80",28.81,32.2457480041652
809.0,2021-09-05,905.60,905.60,876.00,893.00,-1.38,"1,30,256.00","11,58,98,506.10",28.81,30.9961818812912
810.0,2021-09-02,912.00,918.00,898.00,905.50,-0.71,"1,27,440.00","11,54,10,920.20",28.81,31.4300590072891
811.0,2021-09-01,920.00,927.00,905.10,912.00,-0.22,"1,04,201.00","9,52,93,840.60",28.81,31.6556751128081
812.0,2021-08-31,938.00,938.00,903.00,914.00,-0.65,"1,59,777.00","14,58,36,118.50",28.81,31.7250954529677
813.0,2021-08-29,955.00,955.00,918.00,920.00,-1.8,"1,36,304.00","12,61,70,905.00",28.81,31.9333564734467
814.0,2021-08-26,957.00,958.00,933.00,936.90,-0.33,"1,73,201.00","16,25,90,883.20",28.81,32.5199583477959
815.0,2021-08-25,970.00,970.00,935.00,940.00,-1.16,"1,58,222.00","14,94,60,937.00",28.81,32.6275598750434
816.0,2021-08-24,985.00,986.00,950.00,951.00,-1.86,"1,41,517.00","13,59,03,157.30",28.81,33.0093717459216
817.0,2021-08-19,"1,004.00","1,004.00",966.00,969.00,-2.61,"2,66,456.00","25,91,87,103.70",28.81,33.6341548073586
818.0,2021-08-18,988.00,998.50,960.00,995.00,2.26,"2,23,612.00","21,83,17,865.90",28.81,34.5366192294342
819.0,2021-08-17,988.50,991.00,970.10,973.00,-1.52,"2,06,972.00","20,22,85,744.20",28.81,33.7729954876779
820.0,2021-08-16,"1,004.00","1,004.00",986.00,988.00,-1.59,"3,63,653.00","36,05,24,556.30",28.81,34.2936480388754
821.0,2021-08-15,"1,013.40","1,030.00",980.00,"1,004.00",-2.9,"3,36,814.00","33,87,83,637.50",28.81,34.8490107601527
822.0,2021-08-12,"1,032.00","1,040.00","1,028.00","1,034.00",0.19,"1,43,592.00","14,86,39,893.10",28.81,35.8903158625477
823.0,2021-08-11,"1,051.00","1,066.00","1,027.50","1,032.00",-1.43,"89,806.00","9,31,33,837.80",28.81,35.8208955223881
824.0,2021-08-10,"1,020.00","1,067.90","1,017.00","1,047.00",2.85,"1,47,195.00","15,28,17,399.30",28.81,36.3415480735856
825.0,2021-08-09,"1,035.00","1,035.00","1,017.00","1,018.00",-0.97,"1,02,873.00","10,52,36,548.70",28.81,35.3349531412704
826.0,2021-08-08,"1,039.00","1,039.00","1,026.00","1,028.00",0.19,"66,300.00","6,81,70,084.50",28.81,35.6820548420687
827.0,2021-08-05,"1,026.00","1,035.00","1,025.00","1,026.00",0.03,"87,494.00","8,99,52,537.90",28.81,35.6126345019091
828.0,2021-08-04,"1,048.00","1,048.00","1,024.00","1,025.70",-0.19,"1,19,270.00","12,24,94,607.00",28.81,35.6022214508851
829.0,2021-08-03,"1,027.00","1,035.00","1,023.00","1,027.70",0.17,"84,712.00","8,70,34,798.30",28.81,35.6716417910448
830.0,2021-08-02,"1,040.00","1,040.00","1,020.00","1,026.00",-0.38,"1,13,315.00","11,66,24,601.50",28.81,35.6126345019091
831.0,2021-08-01,"1,045.00","1,048.00","1,026.20","1,029.90",-0.59,"1,13,061.00","11,65,51,286.20",28.81,35.7480041652204
832.0,2021-07-29,"1,022.00","1,054.00","1,022.00","1,036.00",-0.58,"1,24,985.00","12,96,74,876.80",28.81,35.9597362027074
833.0,2021-07-28,"1,060.00","1,072.00","1,041.00","1,042.00",-1.14,"99,689.00","10,44,83,617.10",28.81,36.1679972231864
834.0,2021-07-27,"1,032.00","1,071.00","1,012.00","1,054.00",0.09,"4,74,075.00","49,15,50,755.10",28.81,36.5845192641444
835.0,2021-07-26,"1,080.00","1,085.00","1,046.00","1,053.00",-1.86,"3,16,542.00","33,41,65,575.00",28.81,36.5498090940646
836.0,2021-07-25,"1,040.00","1,085.00","1,040.00","1,073.00",3.77,"3,16,583.00","33,80,45,351.10",28.81,37.2440124956612
837.0,2021-07-22,"1,032.00","1,045.00","1,011.00","1,034.00",0.23,"3,49,971.00","36,04,48,446.40",28.81,35.8903158625477
838.0,2021-07-20,"1,060.00","1,060.00","1,030.00","1,031.60",-1.28,"2,26,606.00","23,49,69,913.70",28.81,35.8070114543561
839.0,2021-07-19,"1,080.00","1,083.00","1,036.00","1,045.00",-1.88,"3,35,938.00","35,41,66,044.70",28.81,36.2721277334259
840.0,2021-07-18,"1,007.00","1,070.00","1,001.00","1,065.00",7.14,"3,42,114.00","35,35,82,977.80",28.81,36.9663311350226
841.0,2021-07-15,980.00,999.00,970.00,994.00,1.95,"3,34,226.00","33,11,44,206.00",34.87,28.5058789790651
842.0,2021-07-14,975.00,980.00,959.00,975.00,0.21,"1,27,034.00","12,28,43,689.00",34.87,27.9609979925437
843.0,2021-07-13,960.00,977.00,954.00,973.00,1.78,"2,05,796.00","19,95,19,891.00",34.87,27.9036420992257
844.0,2021-07-12,970.00,981.00,952.00,956.00,-0.83,"3,61,409.00","34,91,59,930.00",34.87,27.4161170060224
845.0,2021-07-11,935.00,975.00,930.00,964.00,4.1,"4,19,084.00","39,96,11,595.00",34.87,27.6455405792945
846.0,2021-07-08,920.00,935.00,914.00,926.00,1.09,"1,81,363.00","16,79,64,515.00",34.87,26.5557786062518
847.0,2021-07-07,925.00,925.00,914.00,916.00,0.0,"1,13,264.00","10,40,38,872.00",34.87,26.2689991396616
848.0,2021-07-06,913.00,920.00,910.00,916.00,0.66,"69,482.00","6,35,52,091.00",34.87,26.2689991396616
849.0,2021-07-05,920.00,920.00,910.00,910.00,-0.87,"91,023.00","8,30,11,752.00",34.87,26.0969314597075
850.0,2021-07-04,911.00,925.00,910.00,918.00,0.77,"1,32,415.00","12,10,94,668.00",34.87,26.3263550329796
851.0,2021-07-01,915.00,918.00,908.00,911.00,-0.44,"1,16,472.00","10,61,88,661.00",34.87,26.1256094063665
852.0,2021-06-30,910.00,918.00,903.00,915.00,0.0,"85,224.00","7,75,00,440.00",34.87,26.2403211930026
853.0,2021-06-29,945.00,945.00,914.00,915.00,-2.14,"1,37,194.00","12,65,69,590.00",34.87,26.2403211930026
854.0,2021-06-28,921.00,952.00,915.00,935.00,2.07,"5,36,806.00","50,25,17,613.00",34.87,26.813880126183
855.0,2021-06-27,940.00,940.00,882.00,916.00,2.23,"2,12,905.00","19,40,71,091.00",34.87,26.2689991396616
856.0,2021-06-24,893.00,907.00,890.00,896.00,0.34,"1,44,591.00","12,97,67,398.00",34.87,25.6954402064812
857.0,2021-06-23,905.00,905.00,892.00,893.00,-1.33,"1,20,895.00","10,82,90,298.00",34.87,25.6094063665042
858.0,2021-06-22,885.00,907.00,881.00,905.00,2.49,"1,76,117.00","15,74,74,375.00",34.87,25.9535417264124
859.0,2021-06-21,894.00,898.00,882.00,883.00,-1.12,"1,45,331.00","12,87,03,294.00",34.87,25.322626899914
860.0,2021-06-20,901.00,910.00,890.00,893.00,-0.89,"1,35,627.00","12,16,27,138.00",34.87,25.6094063665042
861.0,2021-06-17,900.00,907.00,898.00,901.00,0.11,"1,39,278.00","12,54,08,845.00",34.87,25.8388299397763
862.0,2021-06-16,906.00,922.00,899.00,900.00,-0.55,"84,534.00","7,64,97,524.00",34.87,25.8101519931173
863.0,2021-06-15,920.00,921.00,901.00,905.00,-0.55,"1,53,136.00","13,92,72,494.00",34.87,25.9535417264124
864.0,2021-06-14,910.00,935.00,901.00,910.00,0.89,"2,03,503.00","18,61,73,923.00",34.87,26.0969314597075
865.0,2021-06-13,912.00,912.00,897.00,902.00,-0.55,"2,03,447.00","18,34,43,473.00",34.87,25.8675078864353
866.0,2021-06-10,900.00,920.00,900.00,907.00,-0.77,"1,51,038.00","13,67,63,715.00",34.87,26.0108976197304
867.0,2021-06-09,925.00,932.00,913.00,914.00,-0.22,"1,47,331.00","13,55,24,828.00",34.87,26.2116432463436
868.0,2021-06-08,920.00,928.00,902.00,916.00,0.88,"2,14,151.00","19,56,94,484.00",34.87,26.2689991396616
869.0,2021-06-07,945.00,945.00,904.00,908.00,-2.16,"2,57,985.00","23,63,95,807.00",34.87,26.0395755663894
870.0,2021-06-06,925.00,950.00,921.00,928.00,1.09,"2,50,508.00","23,41,88,122.00",34.87,26.6131344995698
871.0,2021-06-03,905.00,935.00,905.00,918.00,2.0,"2,46,324.00","22,66,75,641.00",34.87,26.3263550329796
872.0,2021-06-02,905.00,905.00,896.00,900.00,-0.44,"86,849.00","7,82,67,565.00",34.87,25.8101519931173
873.0,2021-06-01,900.00,907.00,895.00,904.00,0.22,"1,18,739.00","10,69,71,145.00",34.87,25.9248637797534
874.0,2021-05-31,913.00,929.00,902.00,902.00,-0.55,"1,69,234.00","15,42,99,294.00",34.87,25.8675078864353
875.0,2021-05-30,950.00,950.00,890.00,907.00,0.22,"1,21,910.00","11,08,08,732.00",34.87,26.0108976197304
876.0,2021-05-27,895.00,912.00,893.00,905.00,-0.55,"1,37,867.00","12,45,46,859.00",34.87,25.9535417264124
877.0,2021-05-25,925.00,925.00,906.00,910.00,-1.41,"1,15,162.00","10,51,72,902.00",34.87,26.0969314597075
878.0,2021-05-24,940.00,950.00,918.00,923.00,-2.64,"1,94,943.00","18,15,75,354.00",34.87,26.4697447662747
879.0,2021-05-23,906.00,948.00,895.00,948.00,4.64,"1,60,448.00","14,52,56,184.00",34.87,27.1866934327502
880.0,2021-05-20,906.00,918.00,905.00,906.00,0.11,"58,888.00","5,35,85,386.00",34.87,25.9822196730714
881.0,2021-05-19,919.00,919.00,900.00,905.00,0.0,"91,053.00","8,28,70,378.00",34.87,25.9535417264124
882.0,2021-05-18,890.00,908.00,890.00,905.00,-0.22,"78,733.00","7,10,38,099.00",34.87,25.9535417264124
883.0,2021-05-17,909.00,913.00,900.00,907.00,0.44,"82,122.00","7,44,65,621.00",34.87,26.0108976197304
884.0,2021-05-16,900.00,904.00,895.00,903.00,1.57,"72,541.00","6,52,68,190.00",34.87,25.8961858330944
885.0,2021-05-13,925.00,925.00,887.00,889.00,0.23,"40,349.00","3,58,62,308.00",34.87,25.4946945798681
886.0,2021-05-12,936.00,936.00,885.00,887.00,-0.56,"53,176.00","4,73,11,457.00",34.87,25.43733868655
887.0,2021-05-11,892.00,901.00,891.00,892.00,0.0,"68,098.00","6,09,53,762.00",34.87,25.5807284198451
888.0,2021-05-10,880.00,895.00,880.00,892.00,0.9,"44,848.00","3,98,81,086.00",34.87,25.5807284198451
889.0,2021-05-09,886.00,893.00,877.00,884.00,-0.23,"65,133.00","5,76,81,275.00",34.87,25.351304846573
890.0,2021-05-06,890.00,891.00,882.00,886.00,-0.11,"60,231.00","5,33,48,096.00",34.87,25.408660739891
891.0,2021-05-05,869.00,900.00,869.00,887.00,-0.34,"72,643.00","6,46,04,836.00",34.87,25.43733868655
892.0,2021-05-04,900.00,900.00,890.00,890.00,-0.89,"73,877.00","6,60,04,723.00",34.87,25.5233725265271
893.0,2021-05-03,910.00,914.00,897.00,898.00,-0.66,"1,00,965.00","9,11,64,993.00",34.87,25.7527960997993
894.0,2021-05-02,900.00,909.00,895.00,904.00,0.78,"1,10,099.00","9,92,32,668.00",34.87,25.9248637797534
895.0,2021-04-29,943.00,943.00,895.00,897.00,-0.22,"82,739.00","7,44,59,623.00",34.87,25.7241181531402
896.0,2021-04-28,930.00,930.00,896.00,899.00,-1.53,"1,25,316.00","11,33,13,943.00",34.87,25.7814740464583
897.0,2021-04-27,848.00,916.00,848.00,913.00,2.35,"1,27,941.00","11,62,58,142.00",34.87,26.1829652996845
898.0,2021-04-26,953.00,953.00,874.00,892.00,-1.76,"1,81,784.00","16,32,35,297.00",34.87,25.5807284198451
899.0,2021-04-25,925.00,925.00,900.00,908.00,-1.52,"2,26,128.00","20,56,30,372.00",34.87,26.0395755663894
900.0,2021-04-22,934.00,934.00,907.00,922.00,0.11,"1,21,770.00","11,21,93,022.00",34.87,26.4410668196157
901.0,2021-04-21,943.00,943.00,920.00,921.00,-2.02,"1,30,573.00","12,11,85,556.00",34.87,26.4123888729567
902.0,2021-04-20,943.00,959.00,930.00,940.00,-0.84,"1,20,526.00","11,38,34,379.00",34.87,26.9572698594781
903.0,2021-04-19,960.00,963.00,935.00,948.00,-1.56,"2,01,971.00","19,18,37,906.00",34.87,27.1866934327502
904.0,2021-04-18,"1,027.00","1,027.00",960.00,963.00,-1.63,"2,72,250.00","26,38,97,730.00",34.87,27.6168626326355
905.0,2021-04-15,979.00,998.00,970.00,979.00,0.93,"3,31,555.00","32,62,80,944.00",34.87,28.0757097791798
906.0,2021-04-13,960.00,971.00,948.00,970.00,2.21,"2,54,036.00","24,35,79,795.00",35.73,27.1480548558634
907.0,2021-04-12,921.00,949.00,915.00,949.00,3.38,"2,67,210.00","25,07,18,476.00",35.73,26.5603134620767
908.0,2021-04-08,938.00,938.00,907.00,918.00,-0.22,"99,242.00","9,12,63,678.00",35.73,25.6926952141058
909.0,2021-04-07,936.00,936.00,912.00,920.00,0.22,"1,32,663.00","12,21,44,915.00",35.73,25.7486705849426
910.0,2021-04-06,959.00,959.00,901.00,918.00,0.44,"1,11,261.00","10,21,28,590.00",35.73,25.6926952141058
911.0,2021-04-05,954.00,954.00,914.00,914.00,-0.76,"1,63,192.00","15,01,61,129.00",35.73,25.5807444724321
912.0,2021-04-04,920.00,929.00,912.00,921.00,1.54,"2,06,169.00","18,98,58,846.00",35.73,25.776658270361
913.0,2021-04-01,910.00,910.00,899.00,907.00,0.44,"1,68,392.00","15,25,13,129.00",35.73,25.3848306745032
914.0,2021-03-31,900.00,910.00,875.00,903.00,3.56,"1,54,542.00","13,90,26,138.00",35.73,25.2728799328296
